COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
23155,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23205,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23206,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23207,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23208,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23210,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23212,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23213,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23214,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23215,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23220,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23231,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23255,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23256,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23257,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23258,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23259,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23260,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23261,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23262,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23263,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23271,2,3,3,2,0,0,0,No data,No data,No data
23272,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23281,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23301,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23360,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23501,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23511,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23512,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23520,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23521,2,17,9,2,0,0,0,No data,No data,4
23522,0,4,4,1,0,1,0,No data,No data,No data
23530,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23531,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23532,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23533,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23534,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23551,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23552,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23561,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23564,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23601,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23661,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23662,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23711,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23715,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23732,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23733,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23734,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23735,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23736,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23831,No data,No data,No data,No data,No data,No data,No data,6,0,No data
23832,No data,No data,No data,No data,No data,No data,No data,11,0,No data
23833,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23834,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23835,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23836,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23837,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23838,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23839,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23841,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23842,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23851,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23900,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23901,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23902,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23903,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23904,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23921,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23922,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23923,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23924,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23925,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23926,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23931,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23932,2,3,7,4,3,2,3,No data,No data,3
23933,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23935,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23936,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23937,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23951,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23952,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23953,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23954,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23961,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23962,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23963,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23981,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23982,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F12,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F13,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F14,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F15,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
23F16,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24001,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24002,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24003,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24004,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24005,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24006,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24007,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24008,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24023,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24101,2,3,3,4,0,0,0,No data,No data,No data
24102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24103,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24690,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24691,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24801,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
24802,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
